title_list,view,upload_date,comment,likes_num,unlikes_num
"[광고] 더 뉴 싼타페 런칭 - ""자주 만나요"" 편(60's)","조회수 802,157회",2020. 6. 29.,댓글 95개,좋아요 267개,싫어요 72개
"[광고] 더 뉴 싼타페 런칭 - ""아무 일 없이 크면 좋겠어"" 편(60's)","조회수 1,017,588회",2020. 6. 29.,댓글 102개,좋아요 228개,싫어요 65개
"[광고] 더 뉴 싼타페 런칭 - ""끄떡없이 버틸게"" 편(60's)","조회수 872,998회",2020. 6. 29.,댓글 59개,좋아요 150개,싫어요 40개
"[광고] 더 뉴 싼타페 런칭 - ""엄마의 탄생"" 편(60초)","조회수 924,701회",2020. 6. 29.,댓글 136개,좋아요 236개,싫어요 105개
[최초공개] 더 뉴 싼타페 디지털 언박싱,"조회수 109,161회",최초 공개: 2020. 6. 29.,댓글 173개,좋아요 501개,싫어요 69개
"[광고] 현대자동차 구독 서비스, Hyundai Selection - ""다양한 신차 경험"" 편","조회수 779,645회",2020. 6. 26.,댓글 22개,좋아요 59개,싫어요 8개
"[광고] 현대자동차 구독 서비스, Hyundai Selection - ""자유로운 구독/해지"" 편","조회수 775,838회",2020. 6. 26.,댓글 16개,좋아요 55개,싫어요 5개
"[전모델 오너입니다만? EP.02] 벨N 덕질했더니, 드디어 계탔습니다! 벨로스터N 오너의 8 DCT 찐.리.뷰 공개 (N 그린 쉬프트 진심 미.쳤.다...)","조회수 90,961회",2020. 6. 26.,댓글 415개,"좋아요 1,234개",싫어요 30개
Collision From Home 2020 - Humanizing Mobility Innovation,"조회수 1,757회",2020. 6. 25.,댓글 3개,좋아요 24개,싫어요 3개
현대 모터스튜디오 고양ㅣThe Future of Mobility is Coming,"조회수 392,897회",2020. 6. 24.,댓글 12개,좋아요 42개,싫어요 2개
첼시FC 축구선수가 현대자동차 카마스터로 변신하다?!,"조회수 2,942회",2020. 6. 16.,댓글 18개,좋아요 55개,싫어요 1개
현대 모터스튜디오ㅣSmile Studio에서 웃음을 기부하세요!,"조회수 739,396회",2020. 6. 14.,댓글 233개,좋아요 42개,싫어요 4개
현대 모터스튜디오 서울 신규 전시 '현대자동차 x ELEKTRA: METAMORPHOSIS',"조회수 3,595회",2020. 6. 13.,댓글 11개,좋아요 39개,싫어요 3개
"[광고] 더 뉴 싼타페 프리런칭- ""엄마의 탄생"" 편 (30's)","조회수 286,517회",2020. 6. 2.,댓글 127개,좋아요 351개,싫어요 57개
"[광고] 더 뉴 싼타페 프리런칭 - ""끄떡없이 버틸게"" 편 (30초)","조회수 298,201회",2020. 6. 2.,댓글 123개,좋아요 319개,싫어요 49개
